,id_str,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
149,925684982307348480,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571
150,921889525881819136,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664
151,924022268929433600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,926419647708258304,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655
153,933837062293291008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,926460439000698880,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903
155,928861178113040385,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
156,927265906086031363,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.06451612903225806
157,928098389966942208,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.0,0.10714285714285714
158,933443640881569792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,928622838487007260,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.045454545454545456
160,934131805409697792,0.12,0.0,0.04,0.12,0.0,0.16,0.04,0.08,0.04,0.04
161,925363340553211909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,930320191699017730,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04
163,933285973277868032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
